datetime,machineID,volt,rotate,pressure,vibration,age,Failure
2015-12-26 21:00:00,44,165.89950152534,467.554951343928,124.239802561573,46.1838822857843,7,0
2015-03-16 06:00:00,34,173.688341255577,500.506206076315,103.888478371465,39.3406651031312,10,0
2015-02-03 10:00:00,48,174.725919110357,543.378017347807,98.8887820114823,45.0817296804023,10,0
2015-02-20 14:00:00,57,168.623169758429,473.66880089698,115.734750433409,37.2871044421223,10,0
2015-06-06 06:00:00,75,172.277520354146,448.798176983393,87.6333161819056,45.37852303473,19,1
2015-10-24 10:00:00,72,145.989503680877,488.080249233405,103.989353137776,38.8506804430029,2,0
2015-09-27 02:00:00,96,153.231729176709,468.001111141661,84.1682291691345,45.7324904451179,10,0
2015-11-15 18:00:00,81,139.028456281164,421.991263975924,90.7819992302445,36.7470657829991,1,0
2015-06-10 14:00:00,43,178.391892070583,422.382216128493,105.497841305059,40.3470379407129,14,0
2015-08-08 20:00:00,24,162.901969013329,449.172330889228,99.3826493819274,32.0764237857506,20,0
2015-03-08 04:00:00,45,172.792712926996,433.418358534668,105.412060828086,38.3630158057727,14,0
2015-03-29 01:00:00,73,171.16512000137,501.989482918152,105.403561384794,39.7405598817465,20,0
2015-03-21 06:00:00,35,190.18775581681,465.22782197307,82.7383049074907,41.8852728335401,17,0
2015-11-30 06:00:00,7,159.618124313464,481.964791095282,131.370867477665,47.5272340749004,20,0
2015-05-01 04:00:00,49,213.346226783591,479.618508660387,103.683426165183,39.4924793889016,15,0
2015-09-13 21:00:00,39,152.694847572697,514.887505696361,107.520074081448,40.9461353341402,0,0
2015-09-14 03:00:00,21,176.015429299209,415.021540382781,108.945659957564,36.2136629759317,14,0
2015-06-20 10:00:00,29,174.611244607145,474.048033730615,89.1363015090131,37.3030709418299,3,0
2015-09-20 17:00:00,79,188.76860160882,502.65320723102,105.171443864556,38.0580414736612,14,0
2015-12-09 22:00:00,32,173.016697286666,413.791973152812,110.59366009465,41.2068814338274,15,0
2015-01-17 04:00:00,84,173.784915722663,481.3133717326,89.1866235457072,45.6106563967017,9,0
2015-04-12 03:00:00,62,179.232546855367,424.214345036121,102.986946161374,45.2053157687599,20,0
2015-05-18 11:00:00,38,163.117225839916,443.80842464462,91.6907078566383,35.5682575982072,15,0
2015-05-31 00:00:00,12,155.236112340884,427.555707745515,107.46696643542,33.4837104514709,9,0
2015-05-26 18:00:00,76,167.314864257991,431.360079814307,110.346140339429,38.3405024717011,10,0
2015-09-14 16:00:00,91,185.574843239028,402.673846754447,116.168631502019,31.8347839252338,17,0
2015-07-02 03:00:00,40,192.925522912836,576.931584060395,109.168242303868,33.1575943490115,4,0
2015-03-15 19:00:00,76,157.289192935649,402.603354800657,107.241982577733,36.4084263229501,10,0
2015-01-04 09:00:00,49,186.413459365914,472.335246710311,104.156547385487,40.5095097294958,15,0
2015-01-30 11:00:00,20,138.571974080161,421.824023565115,95.4417693227744,42.8830981225685,16,0
2015-06-12 05:00:00,25,164.507402371812,489.477132085155,105.779500581279,40.5175649746334,16,0
2015-01-10 19:00:00,68,162.625599772413,491.089250790544,95.1101622555988,35.3255605032711,10,0
2015-10-09 21:00:00,6,151.863968564402,493.49115808902,100.071314557459,45.0452894752025,7,0
2015-07-01 16:00:00,53,180.49733475982,489.177258350934,87.2612963995797,29.6863617776119,5,0
2015-10-20 08:00:00,70,149.777708359827,459.518895426909,105.679139382325,32.0567386385322,9,0
2015-06-16 05:00:00,48,180.483017749739,409.984085418269,84.0344772624791,37.210174539265,10,0
2015-11-13 12:00:00,66,150.663673616649,393.854018676476,87.2874173286812,43.5626772639029,6,0
2015-10-02 04:00:00,5,186.925838982113,409.13896040291,134.995041016305,50.9626313476845,2,0
2015-08-19 15:00:00,25,165.721771237108,462.322520135483,104.110430853878,41.4771091499991,16,0
2015-07-29 06:00:00,49,177.482020652005,486.444720424492,115.322292507319,36.9041028400691,15,1
2015-07-17 06:00:00,99,173.273230775841,490.753608786053,135.766663531395,37.6787375193228,14,1
2015-04-28 01:00:00,81,166.054164014174,476.733999047064,107.083320442968,42.2639874339281,1,0
2015-10-09 22:00:00,77,159.199280850538,319.192000679967,96.684226444741,41.5702307941105,12,0
2015-01-01 17:00:00,2,194.108212914784,400.101296182334,108.837258148737,43.5632986139493,7,0
2015-02-21 10:00:00,89,172.511178992159,368.787189814852,108.262156006018,45.5108774675853,17,0
2015-04-17 14:00:00,57,190.56764187549,425.963617179008,90.7939522483407,39.8782010164131,10,0
2015-08-08 01:00:00,85,161.158400422179,515.387977992118,76.205456550055,42.9878804035759,16,0
2015-04-18 09:00:00,26,169.226298816383,451.125456492359,95.4606450167612,42.3651238720129,3,0
2015-11-17 18:00:00,74,194.355590280358,491.330963371677,95.2974451066812,50.868506182052,4,0
2015-08-08 21:00:00,75,170.276199798977,437.879316312425,113.37992848727,39.4511117285059,19,0
2015-09-22 19:00:00,60,178.526874174934,465.129545235212,97.742330436048,39.0203292167632,3,0
2015-10-28 08:00:00,49,178.599581721011,487.69146316631,99.7188088245502,33.9267083771294,15,0
2015-07-06 23:00:00,8,158.049338011877,489.239307838926,106.480635708056,47.5799535030707,16,0
2015-11-26 13:00:00,92,175.485417090189,420.367100593226,101.184012170235,45.9241511936922,2,0
2015-09-21 14:00:00,80,194.754064710501,329.428226362088,109.640472121488,40.8011863449857,6,0
2015-09-22 06:00:00,32,164.985752203854,441.234066878359,111.417539800544,46.6607582714712,15,1
2015-08-18 17:00:00,37,177.102467233726,452.893638368496,83.2838964491575,47.1178626925378,16,0
2015-07-06 06:00:00,17,165.543447759457,522.645645722095,90.4426220085159,36.6341317379163,14,0
2015-03-04 16:00:00,51,152.527712585225,390.969284359431,103.626805730912,43.8893267535279,19,0
2015-03-10 17:00:00,34,173.744628928162,449.046852856958,108.048341469713,42.4036678844096,10,0
2015-06-02 07:00:00,20,140.785164454984,410.755144095898,105.745279924488,40.8341276628242,16,0
2015-07-08 05:00:00,74,180.689612509882,409.621635839927,94.2008222210214,41.1022717979718,4,0
2015-12-10 01:00:00,4,135.722340333001,425.187772747669,114.581105406981,42.5419875469413,7,0
2015-09-22 16:00:00,2,173.162699506895,424.57419090446,122.160616678927,37.0613342367545,7,0
2015-12-21 13:00:00,92,202.803578674765,394.886851256084,88.0221923474147,36.7104074724672,2,0
2015-01-22 05:00:00,34,162.872675734957,486.427821088936,96.8399858275607,35.6266155398863,10,0
2015-07-12 06:00:00,53,205.391107451549,608.385576090665,104.764748741282,47.904130864041,5,1
2015-01-15 06:00:00,54,173.44065364399,473.8941846993,129.668594567064,45.5377845752515,10,1
2015-05-05 01:00:00,54,177.462430805509,554.557626707667,115.141987905143,39.1447043136,10,0
2015-09-24 22:00:00,29,168.92463620977,410.027719229405,103.801749675816,39.697614079707,3,0
2015-07-25 08:00:00,41,196.001939071812,504.840428727625,104.215909526579,37.9548882858002,9,0
2015-08-19 06:00:00,55,180.715074398264,537.608015987745,101.746160707121,49.5365331518881,17,1
2015-08-05 06:00:00,22,191.078284512176,415.857892310483,106.716497323546,54.3873849989311,14,1
2015-10-25 12:00:00,68,182.99297582698,440.485005153978,99.2071158768633,52.3545156719585,10,0
2015-10-12 14:00:00,51,176.41876233465,396.527417559237,109.26928227209,40.5890015266452,19,0
2015-05-19 20:00:00,44,160.572344307759,459.809462308949,109.666786832867,40.4634725823704,7,0
2015-05-19 05:00:00,29,188.599752021785,384.611027892256,94.2520017833035,44.8872085887004,3,0
2015-06-24 06:00:00,32,156.904538207797,399.489001575754,98.4330158873442,46.8524061492966,15,1
2015-01-14 14:00:00,30,155.599589037119,369.59182487118,101.198933843879,57.7385079008184,20,0
2015-06-20 09:00:00,23,178.893789356578,488.499188602351,106.123557513393,42.6580225396478,17,0
2015-06-14 03:00:00,8,176.277226267774,500.255402884722,115.52858504719,40.6847078348087,16,0
2015-02-18 06:00:00,40,213.167040008866,431.288587394958,74.6986554892157,41.3937537525549,4,1
2015-04-17 06:00:00,38,170.451492056937,396.066447340173,89.7265080653488,48.0040172647447,15,1
2015-03-23 06:00:00,31,164.863085069621,429.191687187336,128.69647498574,34.4045277666324,11,1
2015-07-19 07:00:00,14,165.379310586999,457.721825320136,91.7459564720905,48.2110524406194,1,0
2015-05-01 09:00:00,65,204.857509720489,479.35093456908,109.547065927142,42.868150451517,15,0
2015-11-13 06:00:00,24,194.586762044345,410.668574880878,85.3925796945355,53.9338030609334,20,1
2015-01-13 19:00:00,78,157.768114158753,507.301208044235,111.033619425456,45.7584278730712,19,0
2015-12-18 18:00:00,78,167.634669942598,373.315077270662,105.501082161802,37.7498671990054,19,0
2015-05-13 22:00:00,92,156.115305462022,472.923580317572,93.5307109510755,36.5747472529348,2,0
2015-12-17 10:00:00,20,162.999987628204,523.274100425422,101.663405560499,38.8712886104627,16,0
2015-09-16 23:00:00,48,172.990862812963,412.163454530672,95.1143580271656,40.8408494928935,10,0
2015-06-05 06:00:00,43,146.717066777567,378.344074783037,113.731381295054,41.8853097274846,14,1
2015-08-31 08:00:00,99,165.41288285957,404.815763315156,102.946732603793,39.2749233138282,14,0
2015-09-03 19:00:00,18,162.606165515626,508.628622585197,77.3641388946992,40.0018674981968,15,0
2015-05-15 12:00:00,52,164.90585325284,386.197254122812,105.98000939831,46.9595085045249,14,0
2015-09-18 12:00:00,86,168.567452665251,464.939641496649,110.003404687089,39.3199578378845,2,0
2015-10-05 17:00:00,40,205.750683389812,571.697849792468,82.4841810486948,42.7523441171908,4,0
2015-02-10 04:00:00,3,158.627755045864,507.304624954446,105.756007337921,36.6938558595603,8,0
2015-08-22 04:00:00,74,158.493642773529,414.634679625351,101.995050609539,39.7523784778761,4,0
2015-06-05 06:00:00,55,201.269851137261,485.686661600644,101.98620413449,49.4287295320134,17,1
2015-05-20 11:00:00,54,184.630851972357,547.02148875387,104.86882678175,38.101255990849,10,0
2015-01-05 20:00:00,69,179.905594903315,446.169255009005,114.379909728439,43.0662928485403,19,0
2015-08-08 19:00:00,100,173.5728112091,445.293280526899,103.536338229674,42.1344695376956,5,0
2015-08-30 12:00:00,53,186.432407657223,373.869028691392,111.891895196698,45.0357175436824,5,0
2015-07-12 01:00:00,71,168.251745346259,482.926786928151,93.8067599398001,49.908886507852,18,0
2015-04-16 21:00:00,11,169.773459553597,445.145519233879,80.6622474867467,43.3234216118557,6,0
2015-07-14 23:00:00,3,144.940135476,431.330105594314,75.739619426975,35.5281863144906,8,0
2015-07-12 04:00:00,19,144.616830287743,554.730656052303,97.04048108044,45.4861598399598,17,0
2015-01-15 03:00:00,75,169.037133506468,441.510585477088,78.8034952731754,37.9830390885964,19,0
2015-12-18 09:00:00,13,165.87045914191,393.62291434835,103.151391204415,30.5172990671996,15,0
2015-04-09 06:00:00,86,161.2035615625,502.216056056089,97.5062244909474,43.6889830849243,2,0
2015-10-20 18:00:00,100,164.395899676531,462.11687107513,97.1442972980379,39.4777807026378,5,0
2015-06-04 09:00:00,33,166.880039969991,378.948586880012,93.3750290289163,56.0856044142482,14,0
2015-02-18 18:00:00,43,180.69049421902,470.978003791344,102.770607139497,40.4461106357259,14,0
2015-09-29 18:00:00,1,181.539648398702,406.440082095225,95.8616273346677,42.8821920460752,18,0
2015-01-29 15:00:00,14,160.586348638654,402.003191131093,100.292133566657,40.6197810291785,1,0
2015-10-13 06:00:00,67,183.204273179394,318.788777163144,103.861494534318,37.4971808404097,14,1
2015-12-30 12:00:00,43,174.135816825688,436.989795801061,111.931141919397,38.8235107792818,14,0
2015-05-02 06:00:00,90,182.989288488541,426.893702418937,96.6623407756953,39.2917563306001,2,0
2015-05-09 22:00:00,84,147.181109176303,418.957198941317,118.718574275667,41.5383545092525,9,0
2015-06-03 04:00:00,7,171.114282652178,434.304019454809,113.316954521096,47.2881395403989,20,0
2015-03-16 17:00:00,64,173.157888186173,458.33517225042,111.54059749404,31.6079463907198,20,0
2015-09-21 05:00:00,50,139.542477406426,515.079896766808,98.4611604866798,41.5618129696558,4,0
2015-02-16 09:00:00,79,165.637725680801,493.703733151137,107.457275842879,36.2087117241399,14,0
2015-02-08 06:00:00,71,193.622769399081,506.064792923838,88.0702727210588,52.0771431489691,18,0
2015-02-06 00:00:00,80,150.707108759788,475.835784005689,113.675678339942,49.5231820953736,6,0
2015-06-20 06:00:00,55,191.607775454343,358.692893788485,101.675323552471,49.6880965967169,17,1
2015-06-15 03:00:00,62,166.182238603923,509.506313700658,96.4006511280228,41.6200016192163,20,0
2015-04-23 03:00:00,2,177.049960919502,540.814022631703,109.937179966164,37.2426715735204,7,0
2015-12-15 06:00:00,66,192.823720588908,440.016774164183,87.6376383539586,45.4754382283388,6,1
2015-07-11 20:00:00,1,167.334876975028,421.453691878467,123.974652063515,29.5206810327108,18,0
2015-08-08 00:00:00,100,172.697433907396,453.185652554581,87.3165414320665,27.1861512909879,5,0
2015-09-22 08:00:00,45,190.998650286525,568.367358103562,99.4564729852817,34.9975694526047,14,0
2015-11-06 17:00:00,97,150.227390709053,417.674665387081,90.8472592806311,37.3904254121131,14,0
2015-12-27 06:00:00,83,168.055046248108,375.005708031645,101.195685074737,42.9916905861538,18,1
2015-03-22 05:00:00,34,181.059089749975,371.903765388802,112.588026997093,38.4023777398424,10,0
2015-02-01 04:00:00,70,161.914652321434,515.200311758124,96.2708220319438,41.0568046430256,9,0
2015-08-16 07:00:00,59,159.332472452341,444.309181725478,95.3542506965131,46.2608463501719,17,0
2015-11-19 05:00:00,42,166.096819391857,446.457819897283,120.092646184709,36.7914787272822,7,0
2015-09-30 06:00:00,8,153.157638266618,421.589421629076,110.553331370317,41.8586076620665,16,0
2015-12-08 02:00:00,86,164.059520096649,380.252029665053,100.633347058252,33.9522020485604,2,0
2015-02-06 06:00:00,75,168.236143630668,452.055583923784,100.323222290537,48.195549198249,19,1
2015-10-17 06:00:00,1,178.322427612404,383.71525553,79.704007684226,43.2134165642225,18,1
2015-02-06 17:00:00,6,167.25308526387,474.012402711485,111.77319449665,39.4723189155188,7,0
2015-06-07 02:00:00,20,153.73412234758,547.210290395257,121.479622353094,36.8008384469789,16,0
2015-10-25 16:00:00,73,176.339150996697,530.565831772302,88.3958044102115,31.2128731612715,20,0
2015-09-26 00:00:00,42,152.583223326955,426.56768465685,104.059264403261,46.495528320028,7,0
2015-01-22 07:00:00,97,179.56515983429,462.761776725464,126.610176590891,60.8992345506412,14,0
2015-09-10 18:00:00,1,174.588145261544,404.392327785695,87.0306992019442,42.5139699186038,18,0
2015-09-23 13:00:00,10,151.8210681205,376.423278282396,87.3699269563334,43.0469271220701,10,0
2015-05-05 18:00:00,68,162.074676630662,475.602015106205,97.1369407656003,40.7829745714101,10,0
2015-07-28 22:00:00,57,206.061113857365,504.798578914225,97.1766881357752,39.2227361674123,10,0
2015-10-12 12:00:00,89,178.93415683641,493.626051423354,97.4818008914587,44.3988150644962,17,0
2015-04-28 19:00:00,2,180.019544867702,505.367008414676,100.923025804157,42.321602305413,7,0
2015-08-16 10:00:00,81,136.499071206369,390.15874230109,105.626940008458,36.2211357841389,1,0
2015-01-10 00:00:00,55,177.922170938349,403.787457005758,80.6163954737798,44.7213646710963,17,0
2015-03-31 09:00:00,62,153.036378123368,345.496526283756,80.3212562183954,40.2357712367561,20,0
2015-05-18 21:00:00,43,189.432242228538,446.471837516349,86.108974729869,45.6185240586187,14,0
2015-04-19 06:00:00,20,186.534329626481,436.291335930224,95.2772976373368,51.1118011264801,16,1
2015-06-26 15:00:00,13,168.958936804223,518.22674899149,101.249411475443,42.8641770638187,15,0
2015-08-05 23:00:00,52,165.908237334312,491.11234528905,94.7200714384973,36.6970813586597,14,0
2015-12-17 02:00:00,17,154.217867834619,545.655521617327,86.2741072548483,38.9064302898408,14,0
2015-11-20 01:00:00,22,170.061711291477,426.908137302865,114.443230615261,35.9866923816494,14,0
2015-05-24 06:00:00,87,181.09499304894,546.599435052396,118.096570148142,47.8125539031132,12,0
2015-09-23 21:00:00,93,196.229073537482,331.996755702913,104.000119897307,42.6792156862055,18,0
2015-01-05 04:00:00,94,163.599876340246,507.092564829881,99.2396223743577,54.5742492530903,18,0
2015-05-02 09:00:00,16,150.028775119578,456.607458427866,91.4503885573297,38.0129986074463,3,0
2015-04-04 13:00:00,39,178.554218042004,537.883636697732,87.9825474808881,44.1669165970045,0,0
2015-03-27 18:00:00,17,184.061147648958,405.972875985279,92.6591171264339,38.3970165003536,14,0
2015-11-26 00:00:00,90,181.790963026601,452.407218510042,103.521176476964,44.0074162021856,2,0
2015-05-16 10:00:00,28,169.301886636327,457.310780606163,100.710891826493,39.2395724793799,1,0
2015-02-04 10:00:00,44,156.32198220157,420.491589674524,108.45077351662,44.7749625710301,7,0
2015-10-25 11:00:00,37,172.06726258314,399.169009763991,98.2144889300157,41.319294704251,16,0
2015-05-26 12:00:00,79,169.136946586881,400.846478846153,100.048091069564,34.4627800764563,14,0
2015-09-23 19:00:00,61,171.615948780837,521.224508176773,95.2700236643025,38.1118931614999,2,0
2015-09-25 13:00:00,77,184.55580174105,455.686793646088,104.751465903376,39.9190627096601,12,0
2015-05-29 10:00:00,94,188.882392925807,406.811913842584,106.440031805536,36.6252982962398,18,0
2015-07-11 18:00:00,66,185.686933180399,521.902455053927,114.812405339373,41.2405871131532,6,0
2015-02-05 06:00:00,73,196.978318693881,470.355356318568,95.8938091559448,38.6220157786312,20,0
2015-03-23 19:00:00,23,187.165015817539,425.553302118257,85.5450340908243,33.8800314771725,17,0
2015-04-29 13:00:00,65,177.839491571456,314.305881998705,95.5310224046174,44.454364945858,15,0
2015-03-06 10:00:00,92,190.187176492371,434.347164317519,89.577869430333,39.4200034816008,2,0
2015-09-14 18:00:00,43,164.072348129693,432.248335348636,99.7604633515735,41.3033533005332,14,0
2015-10-23 21:00:00,81,150.416953352665,439.86520660515,91.5047875556738,41.621295049497,1,0
2015-12-29 03:00:00,52,148.964354479009,397.319289534884,107.460205301547,46.2978088657936,14,0
2015-05-25 14:00:00,44,176.525159389628,467.820255425529,103.910719974108,39.4361591842887,7,0
2015-05-28 16:00:00,9,149.581346293119,377.713619778689,97.485735019125,43.5294518277334,7,0
2015-03-09 06:00:00,30,143.435278534222,425.82320369193,90.6097932789118,43.5479570932994,20,0
2015-02-27 07:00:00,57,172.886450285928,504.812146366648,96.5993414613274,35.62005287742,10,0
2015-09-15 14:00:00,54,187.046554752549,460.890202190467,100.318429723918,33.1775413938081,10,0
2015-01-13 17:00:00,38,165.903000046489,315.729811852516,85.9957972918324,36.3968074456633,15,0
2015-04-23 00:00:00,84,170.335161773163,418.136195477984,96.2399814506997,57.7934356813481,9,0
2015-01-12 00:00:00,11,186.157084162496,399.14367206951,99.0562990906932,37.545411893992,6,0
2015-01-31 06:00:00,14,148.732027944999,400.908630765776,94.6122893441016,37.37950430624,1,1
2015-03-09 07:00:00,72,175.993508301711,449.061847783712,105.425067741172,32.8703087954093,2,0
2015-02-24 00:00:00,55,154.748861135049,427.064626211201,113.366095525454,44.0147721093029,17,0
2015-03-02 19:00:00,83,150.742139824403,429.353473334038,104.237474833071,36.2221282526829,18,0
2015-09-05 18:00:00,48,187.515651195426,384.074244809515,104.099752980419,50.7148774725221,10,0
2015-02-26 17:00:00,44,168.917470856095,426.282088416946,108.498428577186,40.0168949033957,7,0
2015-02-14 06:00:00,98,198.406749852156,418.53293435842,103.190058140377,39.1784335078522,20,1
2015-01-09 03:00:00,89,172.787955776983,483.025791529241,101.684978475014,41.9447258577567,17,0
2015-04-09 09:00:00,17,134.208832786934,427.514826209153,103.603420366557,37.9435411145217,14,0
2015-07-21 06:00:00,45,209.845702414416,529.742342423873,114.216898934709,47.1679472888311,14,1
2015-08-02 19:00:00,54,175.898042842284,455.049941778266,113.553232817066,44.9999382468863,10,0
2015-11-10 19:00:00,78,166.44722578796,435.928640603208,115.589467113539,36.7140806592957,19,0
2015-12-20 06:00:00,33,147.195882690553,465.700529652662,105.269030396716,44.8291943268344,14,0
2015-01-05 06:00:00,84,192.427202375126,331.87011811166,93.9564748866643,34.799389289301,9,1
2015-08-26 21:00:00,26,150.345537104321,477.104561302058,97.6674066496567,39.4542098290963,3,0
2015-03-09 06:00:00,20,178.067322175861,504.960283913455,94.0887114758575,38.8119917098396,16,0
2015-03-18 14:00:00,100,165.105169099305,417.245374056188,92.2865024792512,44.0013389966717,5,0
2015-12-29 03:00:00,2,180.299390217032,376.813608560992,99.0113824029604,44.1473769277538,7,0
2015-04-17 04:00:00,97,158.084812104908,521.948437414618,101.087910933122,39.9160901256981,14,0
2015-07-01 15:00:00,45,174.40431826379,520.930820701336,97.0128898165963,40.5030838425212,14,0
2015-06-16 19:00:00,58,162.307449676828,443.777275918279,104.529377978148,51.5623694464633,5,0
2015-03-14 02:00:00,90,163.441226717296,482.91807063004,86.4686968624505,45.0339096809214,2,0
2015-11-09 10:00:00,19,181.729649277655,436.439594572765,102.355022865536,32.1438445862156,17,0
2015-06-13 04:00:00,27,196.941300174014,553.060360570791,94.69733218198,42.3051762663752,9,0
2015-07-13 17:00:00,8,175.356523199932,513.958744397309,93.5564376561981,35.2341098340772,16,0
2015-05-28 04:00:00,99,151.83692742377,485.253392627874,123.897350169214,46.4486094097934,14,0
2015-01-01 08:00:00,68,160.678040191368,464.005607805935,101.992063414587,45.4707401247695,10,0
2015-08-28 23:00:00,76,178.737168862908,465.055966719694,106.467161474231,44.5211842449462,10,0
2015-07-27 00:00:00,28,164.259358617612,465.347453442406,93.0549748534939,48.9081575075953,1,0
2015-08-17 19:00:00,60,191.680269180818,494.922900747084,88.5757600293535,45.6517755949529,3,0
2015-02-16 14:00:00,8,160.963543943282,382.301561403604,104.147315613167,43.0383022868692,16,0
2015-04-19 16:00:00,69,179.919728210822,359.649051050999,108.309957627509,55.2018177985493,19,0
2015-04-01 05:00:00,40,183.204818109915,459.546505730095,124.939250337714,30.6019778033014,4,0
2015-01-24 14:00:00,54,151.946640569428,450.93836763891,97.1304710115014,36.1127916769975,10,0
2015-02-14 13:00:00,85,183.151744233287,474.380568069956,103.543255077827,36.2416746637435,16,0
2015-05-17 22:00:00,100,167.89005829106,433.016505190161,124.545084613808,41.6744103522037,5,0
2015-08-17 08:00:00,5,195.50330239093,355.906714698328,88.0982262042987,36.4087677452547,2,0
2015-11-15 00:00:00,36,160.260116410775,470.939464571615,86.4075292177109,41.370030166125,5,0
2015-11-19 05:00:00,85,195.550831475007,446.816433951186,110.672268823811,31.6946163048391,16,0
2015-07-15 05:00:00,91,126.91366792479,435.736964905007,100.926245936575,41.9128458648201,17,0
2015-08-18 01:00:00,23,163.883509662367,480.403347768751,97.4536622416734,47.0241869704257,17,0
2015-10-05 03:00:00,94,166.228577236528,413.111764203867,90.4108397477457,38.2441985513365,18,0
2015-08-13 00:00:00,66,168.202860296631,428.884951398974,113.869685332611,45.0837459783406,6,0
2015-01-14 07:00:00,56,160.874925780114,401.815238963883,98.9751040025047,35.4269295739211,10,0
2015-09-14 06:00:00,73,180.479316369186,415.579755846195,105.715092509971,51.6166181084998,20,1
2015-08-18 06:00:00,92,177.521167368484,517.319973200473,119.487694584056,43.076570577212,2,1
2015-07-27 20:00:00,73,177.420339011334,513.630881805609,112.247278789144,43.2595276422996,20,0
2015-12-24 14:00:00,45,184.092509298792,458.812359977956,89.1884830685537,43.3458484184659,14,0
2015-10-06 03:00:00,6,160.984222124986,484.284914851883,90.5156886012912,36.200820107012,7,0
2015-08-31 15:00:00,12,188.994015649066,493.024071005912,109.032442803081,32.3678537419263,9,0
2015-04-19 06:00:00,37,160.176053615156,445.29189869972,101.874937455764,53.7859063428768,16,1
2015-04-25 06:00:00,1,176.899985283694,463.723830777028,96.0611511889546,34.3777186086777,18,0
2015-05-16 09:00:00,76,166.138967866323,349.336544579808,107.145285170268,35.843533351923,10,0
2015-01-13 09:00:00,79,174.694445131021,483.171131673676,98.239713921702,43.5959211762771,14,0
2015-05-02 06:00:00,73,180.376456848506,450.112822624389,115.983235832814,46.0235327481741,20,1
2015-07-27 02:00:00,29,167.311147025918,397.267641509911,88.0564500720063,31.6245295915151,3,0
2015-04-05 06:00:00,59,176.114908174623,458.478086047834,103.224146254387,47.5937630754925,17,1
2015-09-28 22:00:00,20,180.133435647874,505.8117586376,99.9822288470384,42.9550644993745,16,0
2015-10-27 19:00:00,42,195.854593509164,387.697610486635,115.606482157608,35.1775798464801,7,0
2015-12-26 15:00:00,75,171.48694163834,412.643073746465,96.8546002544653,44.2411101764264,19,0
2015-12-20 06:00:00,47,158.756283753621,476.599910230793,101.988058116517,49.1772582752148,6,1
2015-07-29 00:00:00,56,164.043347805976,448.345004775687,109.118838616004,37.7817795939478,10,0
2015-11-13 16:00:00,18,196.729742009066,457.536309228395,88.1041454482102,42.0839550469869,15,0
2015-06-14 22:00:00,19,174.071376883977,462.826337592775,103.753775973244,47.8584643375947,17,0
2015-08-25 01:00:00,21,163.922001865466,497.145596757432,115.435477928802,42.3508747103907,14,0
2015-01-31 06:00:00,58,183.542504799246,432.359238939457,133.011130670876,43.8671043509986,5,1
2015-08-22 08:00:00,69,161.883121619564,468.327257945429,92.0275474404728,37.0429577656694,19,0
2015-03-27 19:00:00,65,156.707392768449,480.252536154348,90.6527656124247,50.8430689519606,15,0
2015-06-15 01:00:00,87,164.403425331976,370.477047210591,103.211818501188,42.3576689861514,12,0
2015-10-21 14:00:00,42,160.722735175256,530.716473913687,70.5942481124201,42.5312273113762,7,0
2015-05-30 02:00:00,64,178.927732107214,415.181362140359,80.6795586052686,39.8512723922011,20,0
2015-01-21 09:00:00,7,178.643273852942,427.17064067731,86.4414698681277,40.7320545461258,20,0
2015-03-17 06:00:00,28,165.687173005523,341.667932550685,102.64075976692,48.9763852315625,1,1
2015-04-24 16:00:00,12,171.736716351573,505.193242819597,80.8553462974485,40.7125270854138,9,0
2015-05-07 15:00:00,49,146.016156709448,562.693802865689,111.708311051777,44.4031679357274,15,0
2015-11-13 00:00:00,17,175.100531176383,447.007383363642,108.22150176964,35.6285287722444,14,0
2015-03-25 01:00:00,52,182.872068797166,479.408018710303,82.3342650145275,36.7300003696315,14,0
2015-07-08 10:00:00,27,172.334581510429,457.908969393441,105.05598398601,41.2053955507059,9,0
2015-09-29 19:00:00,45,189.162395836826,500.467822889802,75.4936756929173,39.5278487097096,14,0
2015-07-30 06:00:00,46,167.915496884344,391.077952769543,100.10188856171,39.3500956011355,10,0
2015-07-29 05:00:00,16,166.619237803159,457.168953877796,103.360112412717,42.9212804534042,3,0
2015-05-06 09:00:00,83,165.227779274272,430.914574794978,103.994567548253,40.5498042727886,18,0
2015-03-20 13:00:00,3,185.863446004419,454.736216221255,98.2447278758087,34.6577939072291,8,0
2015-05-16 04:00:00,35,164.849269439933,498.562689608448,102.397167752857,40.7319219525822,17,0
2015-12-30 20:00:00,48,178.989925245532,349.457895368816,101.991907963974,42.4806675319913,10,0
2015-11-16 03:00:00,76,168.447410928468,402.443796598394,118.733530078395,43.858917741937,10,0
2015-03-01 19:00:00,78,162.982612087628,408.363548701872,97.8046815564581,40.0269375035411,19,0
2015-06-27 20:00:00,73,189.357901452947,401.648196640828,97.7459076476448,41.466620338359,20,0
2015-12-03 21:00:00,5,169.42748589585,431.010983158897,82.2382454712931,39.6092108753442,2,0
2015-08-30 05:00:00,90,147.732203795363,424.481077436264,111.553752919537,47.4895653467775,2,0
2015-04-05 01:00:00,68,188.702262872988,385.603797970474,104.855756554357,33.7794328410889,10,0
2015-09-25 18:00:00,100,150.141022607583,464.091754684688,81.6318515090953,40.6572194344848,5,0
2015-06-29 22:00:00,38,189.143207732002,438.470061064701,102.533807702394,39.262430120747,15,0
2015-11-08 00:00:00,36,185.990494855194,519.897693619549,104.166054478612,40.2884495326945,5,0
2015-03-08 10:00:00,47,170.620037287923,520.994012342371,108.683909361581,37.9541529596109,6,0
